"","Insulation","Temperature","Num_Occupants","Avg_Age","Home_Size","predit"
"19459",6,38,7,58,3,244.025961333923
"19460",8,90,8,16.1,6,132.318616134754
"19461",5,42,4,63.5,4,252.011113766535
"19462",5,49,9,54.3,4,226.491314959714
"19463",9,53,4,34.1,2,191.605942994952
"19464",2,77,6,33.8,1,143.149907621314
"19465",10,78,9,69,5,249.960002177282
"19466",9,85,1,64.9,5,234.636817131152
"19467",4,53,1,56,1,215.665118814207
"19468",9,65,2,26.2,4,172.517799131547
"19469",4,83,3,53.1,6,199.186056516849
"19470",6,41,3,47.7,7,234.930142951086
"19471",4,50,1,17.2,2,145.172729504562
"19472",8,57,9,28.4,7,188.108319578235
"19473",4,57,1,32.9,5,179.461086087852
"19474",2,44,1,57.1,6,234.863385179274
"19475",4,72,4,20.9,7,148.358517945355
"19476",6,40,8,35,2,193.631857135167
"19477",5,87,4,40.6,3,164.675665719424
"19478",4,45,7,16,2,145.549634758993
"19479",9,84,4,56,1,204.518061596164
"19480",7,56,2,71.9,1,254.019404153268
"19481",9,47,10,67,2,259.887119865609
"19482",4,44,3,60.1,4,240.530926637379
"19483",9,69,6,51.1,3,213.739575901704
"19484",5,66,7,39.2,4,182.556634512861
"19485",10,81,5,31.5,1,162.021894750497
"19486",6,65,1,51,2,205.21944464313
"19487",4,60,6,62.4,8,243.012627278152
"19488",7,53,9,65.6,1,242.361831195406
"19489",7,66,8,66.3,5,245.383843060202
"19490",10,47,2,35.4,1,200.07299196312
"19491",2,46,9,36.5,5,187.304529312793
"19492",5,55,10,27.7,4,168.712070934318
"19493",6,75,5,25.4,5,154.63396035956
"19494",9,52,3,72.9,1,265.847001236052
"19495",9,68,2,21.1,6,166.225371921773
"19496",5,58,8,68.3,3,243.280847552907
"19497",3,77,7,25.8,3,136.822950868562
"19498",9,52,10,28.2,2,179.263800338371
"19499",3,77,1,44.1,7,187.097185738116
"19500",5,63,7,60.3,7,236.15967583331
"19501",2,62,2,32.9,3,161.848440695182
"19502",4,51,3,54.1,4,222.646534598591
"19503",2,61,2,55.1,5,212.7025152409
"19504",2,86,5,48.6,8,186.88417255517
"19505",8,57,5,23.3,1,160.12943095212
"19506",10,65,9,66.9,5,257.140845474454
"19507",3,64,3,56.7,3,209.951575112282
"19508",10,46,7,37.2,1,203.13659544519
"19509",9,38,6,24.3,5,194.36646613412
"19510",8,69,6,54.9,3,217.884164188881
"19511",9,67,3,70.5,3,254.42314819533
"19512",8,65,4,27.3,1,161.302235556955
"19513",6,45,1,37.5,7,211.937021593942
"19514",4,73,8,71.9,7,246.66939896811
"19515",8,65,5,22.6,1,151.793939043677
"19516",4,44,9,67.1,2,246.334870051946
"19517",3,47,2,28.9,6,179.874131882089
"19518",4,44,1,47.4,6,222.44599386716
"19519",5,46,4,55.5,8,245.490910821226
"19520",9,55,2,48.2,4,224.465038462438
"19521",10,62,4,26.3,3,174.940250558677
"19522",7,77,6,43.3,6,194.310287068496
"19523",10,41,6,28,3,196.012699510123
"19524",5,83,9,26.5,1,132.749549033654
"19525",6,41,6,55.9,5,243.899942516384
"19526",2,39,8,35.2,4,187.935909474962
"19527",10,62,7,26.3,5,180.476394034903
"19528",6,44,8,15.4,5,161.136672416677
"19529",10,81,9,19.4,8,159.360248746209
"19530",4,76,2,31.3,3,153.175177795493
"19531",4,69,7,71.5,6,246.460231394445
"19532",10,81,4,47.1,4,202.47212123451
"19533",6,68,9,24.1,8,166.606586241042
"19534",4,42,2,22,7,177.156659909507
"19535",7,88,8,65.2,3,217.740019182153
"19536",5,83,5,54.5,1,188.868247271247
"19537",5,52,6,41.3,5,202.304303481968
"19538",9,78,9,55.1,7,225.652657451564
"19539",10,61,3,22.5,2,165.437524119476
"19540",5,87,4,57.3,2,194.333292078931
"19541",9,71,2,51.2,3,213.272137541028
"19542",7,38,4,16.2,6,175.501750424478
"19543",7,60,4,51.1,3,215.455812162504
"19544",5,76,9,45,8,197.407217063656
"19545",3,86,5,31,6,149.268296214469
"19546",4,43,4,44.5,2,204.122137582918
"19547",6,75,9,63.5,1,215.769695980744
"19548",9,41,1,36.2,6,219.666204080694
"19549",5,61,5,22.7,2,148.665197035965
"19550",10,46,2,66.3,8,283.887219864439
"19551",3,45,2,70,2,249.723007278385
"19552",8,78,6,42,3,184.695782929438
"19553",3,40,9,29.1,5,181.302566722061
"19554",9,54,2,20.7,6,177.618030881139
"19555",9,53,5,61.5,2,245.200357473168
"19556",10,69,3,60.9,7,249.823008437083
"19557",9,81,7,46.2,7,206.085025139898
"19558",2,73,1,22,1,124.777776427076
"19559",6,47,9,15.3,1,145.375309818577
"19560",6,43,8,38.8,5,208.006707035738
"19561",3,85,3,57.4,8,208.916717769431
"19562",4,77,9,37.3,5,168.560457913875
"19563",7,42,2,30.7,2,188.37825809596
"19564",9,53,7,51.9,4,232.13362091506
"19565",10,59,8,39.4,8,218.083944254163
"19566",7,65,8,70.1,5,253.723873460157
"19567",6,51,3,72.6,3,262.493659876582
"19568",8,41,6,25.5,7,197.133168566001
"19569",8,56,10,55.5,2,226.125367193043
"19570",8,87,10,44.8,8,197.152435750691
"19571",5,89,7,48.6,4,181.026976559277
"19572",5,75,9,57.7,5,213.728485020341
"19573",8,40,8,15.4,3,164.924391947724
"19574",5,69,8,18.8,2,133.232215893209
"19575",6,72,2,19.4,2,136.74119036763
"19576",3,81,9,62.4,4,207.925718488204
"19577",5,63,4,67.3,1,231.698208596007
"19578",4,43,7,46.6,1,204.271966131695
"19579",8,49,6,27.5,6,190.93387143199
"19580",5,62,9,50.2,8,219.808448657052
"19581",6,74,3,27.2,7,165.923294986461
"19582",9,53,8,52.3,6,238.994008541723
"19583",3,71,1,50.8,3,192.801682261394
"19584",4,68,9,42.5,5,186.612051801527
"19585",7,70,6,45.9,3,195.996373199983
"19586",10,65,4,22.1,4,167.245548348112
"19587",3,63,7,52,5,206.849349616378
"19588",2,81,10,68.4,8,228.812183954075
"19589",3,70,4,56.7,8,220.320600540547
"19590",3,73,6,16.6,3,122.486107615539
"19591",9,79,4,63.6,5,236.493944573134
"19592",5,69,3,43.9,2,183.919004926468
"19593",7,64,1,48.2,5,213.425130104104
"19594",3,55,10,27,1,151.170440546594
"19595",9,63,2,36,6,199.865676100204
"19596",3,78,3,17.8,4,124.47383594893
"19597",9,71,2,21.5,4,158.058896138236
"19598",7,61,5,56.5,4,228.103845068571
"19599",5,47,2,47.7,2,210.796472457406
"19600",5,73,10,15.7,2,123.120556915341
"19601",2,50,8,39.1,2,179.690371258504
"19602",6,70,10,72.4,4,246.860671806779
"19603",8,58,10,72.4,4,263.950831443823
"19604",6,74,9,21.1,2,136.460512038354
"19605",8,62,3,47.9,1,204.676797708158
"19606",9,74,7,21.1,3,150.146483175368
"19607",4,43,6,36.2,2,187.267942752331
"19608",6,53,10,63.1,2,237.024326390842
"19609",2,45,4,20.5,1,145.380146465972
"19610",9,46,2,49.7,1,225.728581480252
"19611",8,39,7,18.1,6,180.88551258378
"19612",9,46,1,36.2,4,208.973546598143
"19613",10,62,4,17.2,7,169.737359581993
"19614",5,62,9,25.7,6,165.302923606363
"19615",7,83,3,66.8,7,239.26579674268
"19616",9,76,5,23.8,6,163.766779954838
"19617",10,76,2,54.2,4,221.316973920691
"19618",6,57,8,56.9,7,237.752020642882
"19619",2,80,3,43.2,3,166.168696568093
"19620",8,61,8,54.4,6,232.837288378665
"19621",3,52,3,34.4,1,170.209976947317
"19622",5,42,7,34.5,6,200.538577530819
"19623",7,51,2,39,8,215.89424685291
"19624",3,55,8,38.4,8,196.319235875559
"19625",7,42,9,43.4,1,208.28990692028
"19626",3,56,3,37.4,3,178.970736184903
"19627",7,88,1,61.2,4,214.930974271416
"19628",6,68,9,40.2,7,195.084722675475
"19629",8,90,10,48,7,197.661756172572
"19630",8,49,3,49.4,3,225.277600332585
"19631",8,71,5,21,5,156.115106883533
"19632",9,79,7,29.9,4,166.267540925789
"19633",6,81,5,39.6,7,183.672009782909
"19634",2,77,8,52.7,1,179.765922727445
"19635",4,62,4,63.7,3,228.508701791886
"19636",5,75,1,19.3,1,127.706760396832
"19637",6,56,9,60.6,4,236.111980956586
"19638",2,66,7,36.4,2,160.73278470415
"19639",2,54,8,44.2,1,183.064815568641
"19640",8,77,5,20.4,5,149.716051711566
"19641",6,48,2,32.6,3,186.739739595245
"19642",4,79,10,67.3,4,222.354630430047
"19643",3,49,3,17,6,154.472101185617
"19644",2,85,6,16.8,7,121.800665412098
"19645",6,86,9,55.8,2,194.235215544721
"19646",5,68,6,28.4,8,172.540959099695
"19647",4,56,1,53.7,4,218.048487809852
"19648",3,56,3,49.6,1,196.610678217947
"19649",3,75,2,17.2,7,135.687617079373
"19650",4,53,6,41.8,5,199.091769640086
"19651",7,75,8,34.5,2,165.526999495696
"19652",4,86,3,47.5,2,172.881661705758
"19653",6,74,4,65.5,7,240.945109770199
"19654",5,69,9,45.9,7,202.094434850905
"19655",5,88,7,67.4,2,212.511235309291
"19656",4,63,7,61.3,6,231.628467915068
"19657",9,90,9,46,7,197.32459642748
"19658",8,72,7,41.4,6,197.981429149606
"19659",5,71,1,27.2,8,168.916990460402
"19660",4,50,8,45.8,1,196.34086134336
"19661",8,80,10,62.8,7,235.455116402568
"19662",6,39,8,29.3,2,183.296630388106
"19663",8,60,9,20.1,7,169.182259657922
"19664",9,69,8,72.3,4,258.048478942358
"19665",5,43,6,23.5,3,168.799097131618
"19666",3,41,9,59.2,7,245.946736865631
"19667",9,39,9,36.1,5,215.886297485525
"19668",7,83,7,50.5,8,209.318661932447
"19669",6,65,1,50.6,6,217.119157580028
"19670",8,40,1,31.3,6,207.578115995437
"19671",8,57,4,66.6,8,267.71881519736
"19672",6,55,1,28.3,5,178.80921422117
"19673",3,84,1,63.5,3,206.458494307208
"19674",5,45,8,46.7,6,221.642797950364
"19675",2,73,8,33,3,150.862066795562
"19676",5,61,8,37.8,8,196.571209846851
"19677",7,57,4,54.5,5,231.092390804848
"19678",9,58,7,43.6,2,205.124686135643
"19679",2,80,5,47.4,1,167.544188733087
"19680",9,61,3,56.5,3,232.121281857147
"19681",6,64,5,56.5,5,225.340057761899
"19682",7,74,10,21.3,3,143.081741039885
"19683",5,60,5,35.9,1,172.312393040353
"19684",9,88,7,39.5,4,177.310031856646
"19685",2,70,5,29.2,8,162.666172302802
"19686",6,46,1,69.6,2,258.312255602269
"19687",7,54,2,36.3,7,204.805249678224
"19688",2,69,5,59.2,5,212.996066432473
"19689",9,80,2,46.5,5,202.546471701079
"19690",4,80,6,68,8,236.622649089208
"19691",7,84,1,17.5,4,132.50450155974
"19692",7,84,1,53,3,199.11947890492
"19693",5,77,8,72.3,4,237.78700032665
"19694",5,64,2,40.3,4,187.803681625431
"19695",5,59,9,44.8,3,195.945272512807
"19696",3,86,3,52.4,5,188.703177854116
"19697",2,76,10,72.5,2,222.19261015074
"19698",7,71,3,34,7,185.226144665716
"19699",4,73,4,55.6,4,206.187894739146
"19700",8,41,1,45.2,3,224.518508719973
"19701",6,80,2,40.9,3,175.218335575352
"19702",4,83,7,30.6,5,150.707839370704
"19703",4,85,10,26.3,5,139.708096858123
"19704",5,87,6,22.6,5,135.09607021027
"19705",5,44,3,62.6,8,261.457022117101
"19706",3,84,9,68,3,213.152998610384
"19707",6,66,7,71.8,5,253.139278235284
"19708",8,61,2,68,5,258.014636059783
"19709",3,58,5,53,5,213.702721397633
"19710",6,51,5,51.3,5,226.426869779518
"19711",8,69,5,15.2,6,149.624735911846
"19712",3,48,1,40.9,4,196.519941832486
"19713",2,62,2,65.9,8,242.577936016306
"19714",9,50,3,24.6,7,191.666976680262
"19715",4,64,4,20,2,137.691153944914
"19716",8,57,5,42.3,4,206.994474911362
"19717",4,66,5,59.3,1,209.767420299742
"19718",5,80,1,36,5,168.872298492614
"19719",8,44,9,21.9,1,167.610510761104
"19720",3,73,10,54.1,4,198.299902753667
"19721",6,80,10,31.2,7,166.68428453871
"19722",2,57,2,41.7,8,199.354813410705
"19723",7,83,9,38.9,2,166.948213183527
"19724",3,57,9,61.2,1,216.930469960412
"19725",2,54,2,40.5,6,193.262596407195
"19726",4,54,9,57.7,7,235.014468589641
"19727",2,70,6,63.2,8,229.234975956839
"19728",6,56,4,39,6,201.338157265008
"19729",3,68,8,24.2,1,134.895013728366
"19730",7,69,2,67.9,8,257.047649169996
"19731",5,54,8,32.5,4,179.555835409785
"19732",7,49,4,72.2,3,266.503744146932
"19733",4,61,4,29.2,7,174.243998194856
"19734",3,46,3,60.2,2,229.319118860823
"19735",10,69,9,59.2,1,225.838308384453
"19736",10,80,5,70.6,6,255.612798517696
"19737",8,40,3,24.7,3,184.551279620684
"19738",9,86,2,21,1,134.512545084899
"19739",2,85,8,51.5,2,173.619032436509
"19740",2,52,4,58.9,2,217.949518771113
"19741",2,68,4,53.1,6,205.31498172396
"19742",4,41,7,18.5,6,166.629925831681
"19743",5,79,10,39.7,5,174.595118336646
"19744",2,75,6,63.8,2,207.035768845748
"19745",5,88,1,70.5,3,223.39052907841
"19746",8,48,4,38.9,3,205.237495418067
"19747",5,87,6,16.9,7,130.233935698868
"19748",5,74,10,29.5,4,155.721917427716
"19749",9,82,2,20.8,6,153.456641383154
"19750",7,77,5,42.5,4,186.663572825116
"19751",6,54,10,68.1,3,249.154991447053
"19752",4,57,5,46.5,8,214.63488565398
"19753",9,77,7,49,5,208.7260018447
"19754",6,54,7,62.9,1,233.396601953513
"19755",10,84,9,69.6,1,233.23388730185
"19756",3,71,8,35.4,6,170.159925814999
"19757",5,75,2,16.3,2,124.711861893002
"19758",7,50,7,56.1,4,236.348803870769
"19759",9,40,7,48.1,2,229.629556314379
"19760",9,50,10,45.9,5,225.313137875582
"19761",3,76,1,61.9,6,219.787137834743
"19762",6,46,2,65.3,8,268.619345036129
"19763",6,67,10,63.7,8,245.053890070257
"19764",3,42,1,18.1,6,163.261909703349
"19765",8,55,10,39.6,4,202.081831496521
"19766",3,72,1,52.5,8,211.131192283309
"19767",4,67,6,25.4,7,161.016412555437
"19768",5,54,10,65.4,5,246.864791989394
"19769",5,58,2,15.2,2,137.338231896559
"19770",8,69,4,26.6,2,159.61796370151
"19771",7,62,6,44.4,2,196.835558828082
"19772",4,79,10,58.1,8,216.955157799183
"19773",10,80,10,60.8,4,228.659982797034
"19774",5,67,3,26.1,1,147.49581567648
"19775",3,62,4,43.3,3,185.080529767718
"19776",6,88,8,41.3,7,180.117528815331
"19777",7,69,3,46.9,1,193.295973806697
"19778",4,49,7,38.6,6,199.183417992492
"19779",2,86,8,42.9,3,159.014592524361
"19780",3,90,2,71.4,8,232.357470415623
"19781",5,81,8,17.6,5,129.948635214486
"19782",7,84,8,70.5,4,234.810066906645
"19783",9,40,4,50.4,7,250.815360103099
"19784",7,54,7,37.2,1,186.200631401112
"19785",9,61,1,36.1,6,202.071071603541
"19786",2,42,2,20.1,7,166.770579336844
"19787",6,66,6,36.3,2,174.10722010335
"19788",10,68,5,56.4,7,241.308844006451
"19789",2,55,7,65.9,3,231.465085528026
"19790",9,67,10,21.8,8,172.662720684099
"19791",6,53,5,41,5,204.439104316773
"19792",10,56,8,25.2,4,180.093092430561
"19793",10,76,2,39.1,3,188.461634251242
"19794",9,72,10,39.2,4,189.832251251906
"19795",6,54,10,26.3,8,182.841409442203
"19796",3,75,6,36.1,6,168.594204763379
"19797",5,50,3,50.9,8,233.237403331253
"19798",5,74,6,31.2,3,156.9681307278
"19799",8,71,4,42.4,1,185.766500091108
"19800",10,75,8,38.2,5,192.291594080423
"19801",10,79,9,44.3,8,210.048935719105
"19802",2,39,6,22,2,156.182028880233
"19803",3,71,2,44.9,8,196.791955339985
"19804",3,54,10,38.8,4,184.751532946088
"19805",6,72,9,50.3,2,195.602210140951
"19806",5,40,2,64.4,4,256.058121270165
"19807",3,56,1,48.1,4,203.714400604192
"19808",5,56,9,64.7,2,234.503294429493
"19809",8,41,8,15.7,8,180.501758811131
"19810",2,87,10,47.8,6,176.753778169479
"19811",7,68,8,28.1,8,178.064325746696
"19812",7,76,1,60.2,2,217.061268446602
"19813",8,48,10,27.9,5,188.34278063401
"19814",9,44,6,38.7,7,223.797678865827
"19815",3,53,4,21.7,8,166.305789777387
"19816",10,59,6,67.8,1,252.250482355925
"19817",2,67,1,30.7,5,159.785985141166
"19818",2,70,6,50.2,7,200.507851025151
"19819",8,87,7,19.4,7,144.856062001375
"19820",4,63,8,27.1,6,164.128583418952
"19821",6,74,10,71.1,5,243.996910026259
"19822",9,70,5,32.1,6,185.302622498596
"19823",8,70,8,49.9,8,222.504785847074
"19824",5,56,7,28.5,8,182.907712480798
"19825",3,51,5,35.6,2,176.072476693298
"19826",4,65,2,63.7,4,229.608346590564
"19827",2,79,4,15.2,3,111.72680217223
"19828",10,89,8,36.7,3,170.820863914847
"19829",7,70,10,25.9,7,168.290246850334
"19830",5,59,6,49.7,5,212.727669644973
"19831",8,42,9,63.8,8,273.918648163274
"19832",9,62,1,40,2,196.181789021763
"19833",7,54,5,58.3,1,228.217277966625
"19834",7,74,10,57.2,8,229.512104332204
"19835",7,88,10,48.1,6,193.101168449016
"19836",8,58,7,55.9,3,229.150224916447
"19837",8,77,2,18.5,1,134.10183702913
"19838",8,70,6,26.7,3,161.578210169223
"19839",5,41,2,41.7,5,213.735668118762
"19840",4,49,7,61.3,6,243.80745349115
"19841",5,72,10,47.8,3,190.264705336387
"19842",5,53,4,40.3,3,193.663457155942
"19843",3,60,2,28.3,2,154.699544368466
"19844",5,81,4,42.1,2,169.672445890599
"19845",4,75,8,60.6,6,219.544307075169
"19846",10,68,8,19.1,3,154.490971143447
"19847",5,54,4,29,8,186.437352134572
"19848",5,67,4,66.1,4,235.374048246474
"19849",3,90,2,66.2,1,199.934655179484
"19850",9,88,6,29.6,3,154.945896971371
"19851",6,66,9,41.7,5,193.430282793651
"19852",7,56,4,61,8,254.254655532849
"19853",8,50,3,60.2,8,261.496040884799
"19854",9,70,1,53.5,6,228.446931560368
"19855",10,71,7,62.9,1,231.909892040504
"19856",7,45,6,21.1,4,172.163821380685
"19857",5,64,2,56,4,218.667001331551
"19858",9,85,5,39.5,1,170.943202348602
"19859",2,90,4,72.8,5,221.731651803569
"19860",9,54,4,72.5,2,266.223370658582
"19861",9,38,10,46,4,232.777340135141
"19862",8,75,5,18.7,3,141.770998896012
"19863",4,68,9,24.1,1,137.754987878957
"19864",10,55,10,50.9,3,227.775077673616
"19865",3,72,5,46.2,1,175.470143783757
"19866",6,54,3,42.8,8,217.16009374978
"19867",2,57,10,34.1,6,175.919917781402
"19868",3,82,5,71.2,5,228.602321470662
"19869",4,63,4,21,3,143.698407916257
"19870",5,80,10,45.5,6,188.298436626289
"19871",3,66,2,44.5,7,197.183756540608
"19872",9,70,8,36.4,3,183.434227662506
"19873",3,75,9,54.4,4,197.418751400767
"19874",10,83,6,59,6,229.930585242613
"19875",5,77,4,58.8,3,209.152802191509
"19876",9,85,6,53.1,7,216.438407880522
"19877",4,72,3,57.8,4,211.651577439095
"19878",4,83,10,24.9,3,132.352789005106
"19879",7,87,10,61.2,8,226.066312464435
"19880",3,82,3,39.8,2,157.899069926932
"19881",10,76,3,30,8,186.161294396101
"19882",6,40,8,52.1,6,239.933359553409
"19883",6,42,9,69.1,5,268.171917026296
"19884",10,49,10,59,5,255.260776685823
"19885",5,44,1,66.4,5,259.950512844417
"19886",8,72,1,58.8,5,230.62887968953
"19887",4,71,6,62.1,2,213.824620032557
"19888",9,63,9,22,2,157.775493593491
"19889",10,83,8,51.6,7,218.017135188042
"19890",6,88,10,65.3,6,223.587698396193
"19891",4,66,2,51.2,3,200.994202388623
"19892",2,41,3,56.5,1,219.898210901906
"19893",6,59,6,68.1,5,252.224208585558
"19894",4,68,8,16.9,6,139.72761698694
"19895",10,83,2,49.5,4,205.988143386232
"19896",6,78,5,55.5,8,220.709785309237
"19897",10,60,3,56.4,8,251.977691757765
"19898",6,43,6,64,2,248.568671757383
"19899",9,77,2,72.5,1,243.581444857479
"19900",5,84,2,39.1,5,171.217660840711
"19901",10,73,6,21.4,1,148.857609240736
"19902",6,90,6,15.6,8,131.565616031127
"19903",6,41,6,58.9,6,252.968902030161
"19904",8,90,6,64,5,223.847636131865
"19905",5,65,1,66.8,3,236.125341320203
"19906",7,65,9,46.6,1,194.572186407591
"19907",7,48,8,68.2,7,271.120610007089
"19908",4,56,8,18.4,4,146.772452516603
"19909",2,39,3,21.1,4,161.56269007001
"19910",9,69,1,24.8,8,179.240944128919
"19911",9,55,2,20.7,5,173.576593451586
"19912",10,40,6,46.8,7,246.526017590559
"19913",10,67,7,35.8,2,185.287483810964
"19914",4,81,1,31.4,3,149.29108051079
"19915",4,74,10,53.5,8,212.262039412688
"19916",9,77,4,17.1,6,149.99484035055
"19917",6,56,5,20.7,3,155.58022611816
"19918",10,39,3,18.2,2,176.122918895046
"19919",7,76,3,46.1,8,207.834397004049
"19920",6,62,6,71.7,8,266.205895177771
"19921",4,64,8,36.9,7,185.69516787576
"19922",10,47,6,54.3,3,242.494109312337
"19923",8,82,4,50.2,1,191.530666164443
"19924",6,59,2,61.2,3,233.392889737834
"19925",6,47,4,65.9,4,255.70495033272
"19926",5,52,5,52.5,6,227.761917405293
"19927",5,67,10,67.2,1,226.408164176071
"19928",5,83,6,41.5,8,185.244242679928
"19929",9,78,4,24.4,3,153.960843899265
"19930",9,42,5,25.4,7,199.661132709163
"19931",9,80,6,46.1,5,200.684310016921
"19932",3,44,4,59.2,6,241.510238188084
"19933",10,53,10,57.4,4,245.464250165959
"19934",6,87,9,41.8,6,178.529895972111
"19935",3,46,9,55.3,6,230.758904758499
"19936",9,85,10,46,4,191.890745701152
"19937",7,39,10,15.2,7,174.223763628779
"19938",7,78,3,66.4,1,223.800048501285
"19939",6,42,1,49.1,1,218.321216771743
"19940",6,46,10,27.7,4,179.866933376286
"19941",3,55,7,17.5,8,155.502628918985
"19942",4,76,3,49.5,8,204.541629531249
"19943",4,43,7,51.5,4,223.418996851682
"19944",2,54,9,67.7,3,235.335565310678
"19945",2,39,9,51.9,5,223.667596844417
"19946",6,69,8,43.2,5,194.038183749752
"19947",2,41,9,29.4,6,180.868379460223
"19948",10,58,3,68.7,8,277.897090304093
"19949",10,43,2,61.9,3,261.989860261986
"19950",9,41,5,40.9,8,234.172726536478
"19951",5,90,9,22.6,1,118.993371732628
"19952",10,65,4,38.9,3,197.099756361798
"19953",3,75,5,55.8,1,191.732199961506
"19954",4,56,9,18.6,3,143.725147169697
"19955",6,47,5,44.7,8,226.446720433503
"19956",10,57,2,68,5,268.145375367637
"19957",4,66,10,60.5,5,223.467645869204
"19958",8,77,4,60,4,224.659835644951
"19959",7,73,6,29.4,2,157.77910774858
"19960",10,47,1,57.2,2,246.36826122943
"19961",3,84,2,27.9,8,152.064016094603
"19962",3,59,7,59.4,6,228.04761207863
"19963",3,71,9,66.1,3,220.727005215914
"19964",6,63,5,21.5,3,151.063386563552
"19965",5,78,3,23.5,1,132.815489715187
"19966",3,71,9,24.5,7,151.635076631019
"19967",8,72,9,73,4,253.220294559676
"19968",6,64,6,65.7,3,236.813591402709
"19969",9,47,7,16.7,4,168.156443890905
"19970",8,53,10,25.3,8,188.39654958482
"19971",8,68,1,50.5,6,220.963822445662
"19972",2,38,8,37.5,2,186.984195285423
"19973",10,45,1,45.9,5,235.408919054699
"19974",5,63,9,36,6,184.680906445662
"19975",9,78,3,52.9,6,219.770103772383
"19976",8,63,9,15.2,4,147.425446314489
"19977",5,71,1,49.3,5,202.847006368774
"19978",8,40,9,70.9,1,267.415231473462
"19979",9,38,1,44.2,8,244.345538815276
"19980",2,58,9,33.1,5,170.181622576919
"19981",6,73,6,53.2,8,220.269086202
"19982",7,51,4,30.2,5,188.542614086216
"19983",3,79,9,65.5,3,212.58809496165
"19984",7,55,2,40.1,6,208.233915107478
"19985",2,82,10,68.7,7,225.36049148706
"19986",7,56,10,39.2,1,187.585533101815
"19987",5,54,8,56.9,4,227.521759029487
"19988",7,40,4,59.4,6,258.685169947555
"19989",7,68,6,42.2,7,203.148746631268
"19990",6,86,1,32.6,1,147.608432021647
"19991",7,69,9,21.5,4,151.265010709251
"19992",6,51,7,22.1,1,155.801069671883
"19993",6,79,5,47.7,7,201.334978853714
"19994",9,45,3,58.8,3,250.561500561646
"19995",8,51,1,63.9,1,246.236982863172
"19996",7,63,4,23,3,157.606584714728
"19997",8,89,1,24.9,5,149.198930723284
"19998",5,45,1,51.8,5,230.379663793118
"19999",5,79,2,22.2,7,148.688018766993
"20000",10,66,8,30,4,180.829736419671
"20001",8,63,10,46.1,7,217.414748354184
"20002",2,45,8,68.1,1,237.877178787786
"20003",7,76,9,66.3,2,226.901079216644
"20004",5,40,7,53.9,2,227.729233970249
